;id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
268;INET_PL_453;MontesanoSullaMarcellana_Melizzano_2;['INET_PL_453'];['INET_N_691', 'INET_N_678'];[41.161769, 40.281815];[14.505163, 15.667287];['IT', 'IT'];None;{'diameter_mm': 1219.0, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 40.721792, 'length_km': 138.47970866938005, 'long_mean': 15.086224999999999, 'max_cap_M_m3_per_d': 61.19638020989187, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.4399769999999989, 'length_km': 0.5, 'long_mean': 0.5810620000000001, 'max_cap_M_m3_per_d': 28.724422381304908, 'max_pressure_bar': 0, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
269;INET_PL_455;Montoir_Donges_Extra;['INET_PL_455'];['INET_N_436', 'INET_N_437'];[47.32, 47.332];[-2.14, -2.069];['FR', 'FR'];None;{'diameter_mm': 1018.5594898997671, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 47.326, 'length_km': 5.516908155026602, 'long_mean': -2.1045, 'max_cap_M_m3_per_d': 65.47309733400164, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 214.85990939285867, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.006000000000000227, 'length_km': 0.5, 'long_mean': 0.03550000000000008, 'max_cap_M_m3_per_d': 12.487640481414045, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
270;INET_PL_457;Morano_Tarsia_1;['INET_PL_457'];['INET_N_672', 'INET_N_673'];[39.589859, 39.843546];[16.251025, 16.135949];['IT', 'IT'];None;{'diameter_mm': 1219.0, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 39.7167025, 'length_km': 29.885965571778684, 'long_mean': 16.193486999999998, 'max_cap_M_m3_per_d': 61.19638020989187, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.12684350000000322, 'length_km': 0.5, 'long_mean': 0.057537999999999194, 'max_cap_M_m3_per_d': 28.724422381304908, 'max_pressure_bar': 0, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
271;INET_PL_459;Morano_Tarsia_2;['INET_PL_459'];['INET_N_672', 'INET_N_673'];[39.589859, 39.843546];[16.251025, 16.135949];['IT', 'IT'];None;{'diameter_mm': 1219.0, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 39.7167025, 'length_km': 29.885965571778684, 'long_mean': 16.193486999999998, 'max_cap_M_m3_per_d': 61.19638020989187, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.12684350000000322, 'length_km': 0.5, 'long_mean': 0.057537999999999194, 'max_cap_M_m3_per_d': 28.724422381304908, 'max_pressure_bar': 0, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
272;INET_PL_461;Morano_Tarsia_3;['INET_PL_461'];['INET_N_672', 'INET_N_673'];[39.589859, 39.843546];[16.251025, 16.135949];['IT', 'IT'];None;{'diameter_mm': 1219.0, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 39.7167025, 'length_km': 29.885965571778684, 'long_mean': 16.193486999999998, 'max_cap_M_m3_per_d': 61.19638020989187, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.12684350000000322, 'length_km': 0.5, 'long_mean': 0.057537999999999194, 'max_cap_M_m3_per_d': 28.724422381304908, 'max_pressure_bar': 0, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
273;INET_PL_463;Mortara_Alessandria_1;['INET_PL_463'];['INET_N_735', 'INET_N_744'];[44.90008, 45.252239];[8.60944, 8.737499];['IT', 'IT'];None;{'diameter_mm': 762.0, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 45.0761595, 'length_km': 40.44143153064848, 'long_mean': 8.6734695, 'max_cap_M_m3_per_d': 59.838202197518775, 'max_pressure_bar': 70.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.17607950000000017, 'length_km': 0.5, 'long_mean': 0.06402950000000018, 'max_cap_M_m3_per_d': 28.724422381304908, 'max_pressure_bar': 0, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
274;INET_PL_465;Mortara_Alessandria_2;['INET_PL_465'];['INET_N_735', 'INET_N_744'];[44.90008, 45.252239];[8.60944, 8.737499];['IT', 'IT'];None;{'diameter_mm': 609.6, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 45.0761595, 'length_km': 40.44143153064848, 'long_mean': 8.6734695, 'max_cap_M_m3_per_d': 58.20838858267106, 'max_pressure_bar': 64.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.17607950000000017, 'length_km': 0.5, 'long_mean': 0.06402950000000018, 'max_cap_M_m3_per_d': 28.724422381304908, 'max_pressure_bar': 0, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
275;INET_PL_467;Mortara_Cervignano_1;['INET_PL_467'];['INET_N_751', 'INET_N_744'];[45.372148, 45.252239];[9.424874, 8.737499];['IT', 'IT'];None;{'diameter_mm': 762.0, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 45.31219350000001, 'length_km': 55.396943498191504, 'long_mean': 9.081186500000001, 'max_cap_M_m3_per_d': 59.838202197518775, 'max_pressure_bar': 70.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.05995449999999991, 'length_km': 0.5, 'long_mean': 0.3436875000000006, 'max_cap_M_m3_per_d': 28.724422381304908, 'max_pressure_bar': 0, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
276;INET_PL_469;Mortara_Cervignano_2;['INET_PL_469'];['INET_N_751', 'INET_N_744'];[45.372148, 45.252239];[9.424874, 8.737499];['IT', 'IT'];None;{'diameter_mm': 1219.0, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 45.31219350000001, 'length_km': 55.396943498191504, 'long_mean': 9.081186500000001, 'max_cap_M_m3_per_d': 61.19638020989187, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.05995449999999991, 'length_km': 0.5, 'long_mean': 0.3436875000000006, 'max_cap_M_m3_per_d': 28.724422381304908, 'max_pressure_bar': 0, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
277;INET_PL_471;Laneuvelotte_Morelmaison;['INET_PL_471'];['INET_N_455', 'INET_N_462'];[48.43, 48.7289];[5.819, 6.295];['FR', 'FR'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 48.57945, 'length_km': 48.29343614680519, 'long_mean': 6.057, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.14945000000000164, 'length_km': 0.5, 'long_mean': 0.23799999999999996, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
278;INET_PL_473;Laneuvelotte_Strasbourg;['INET_PL_473'];['INET_N_457', 'INET_N_462'];[48.58, 48.7289];[7.766, 6.295];['FR', 'FR'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 48.65445, 'length_km': 109.34630258786088, 'long_mean': 7.0305, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.07445000000000235, 'length_km': 0.5, 'long_mean': 0.7355, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
279;INET_PL_4750;NEL_10;['INET_PL_475'];['INET_N_278', 'INET_N_253'];[54.151055, 53.0268];[13.655607, 9.022361];['DE', 'DE'];None;{'diameter_mm': 1422.0, 'is_H_gas': 1.0, 'is_bothDirection': 0.0, 'lat_mean': 53.5889275, 'length_km': 330.3950848128028, 'long_mean': 11.338984, 'max_cap_M_m3_per_d': 54.7945, 'max_pressure_bar': 100.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 0.562127499999999, 'length_km': 0.5, 'long_mean': 2.316623, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
280;INET_PL_4751;NEL_11;['INET_PL_475'];['INET_N_253', 'INET_N_242'];[53.0268, 52.613673];[9.022361, 8.493598];['DE', 'DE'];None;{'diameter_mm': 1422.0, 'is_H_gas': 1.0, 'is_bothDirection': 0.0, 'lat_mean': 52.8202365, 'length_km': 58.093189185402366, 'long_mean': 8.757979500000001, 'max_cap_M_m3_per_d': 54.7945, 'max_pressure_bar': 100.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 0.20656350000000145, 'length_km': 0.5, 'long_mean': 0.26438149999999977, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
281;INET_PL_4780;NETRA_10;['INET_PL_478'];['INET_N_274', 'INET_N_254'];[53.66, 53.074963];[7.404, 8.171742];['DE', 'DE'];None;{'diameter_mm': 1200.0, 'is_H_gas': 1.0, 'is_bothDirection': 0.0, 'lat_mean': 53.3674815, 'length_km': 82.64811232231186, 'long_mean': 7.787871, 'max_cap_M_m3_per_d': 58.63013699, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 0.29251849999999985, 'length_km': 0.5, 'long_mean': 0.383871, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
282;INET_PL_4781;NETRA_11;['INET_PL_478'];['INET_N_254', 'INET_N_253'];[53.074963, 53.0268];[8.171742, 9.022361];['DE', 'DE'];None;{'diameter_mm': 1200.0, 'is_H_gas': 1.0, 'is_bothDirection': 0.0, 'lat_mean': 53.0508815, 'length_km': 57.12453625740767, 'long_mean': 8.5970515, 'max_cap_M_m3_per_d': 58.63013699, 'max_pressure_bar': 97.38577267354398, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 0.024081499999997646, 'length_km': 0.5, 'long_mean': 0.42530949999999995, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 4.402886798248936, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'Lasso', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
283;INET_PL_4782;NETRA_12;['INET_PL_478'];['INET_N_253', 'INET_N_246'];[53.0268, 52.82964];[9.022361, 11.112766];['DE', 'DE'];None;{'diameter_mm': 1200.0, 'is_H_gas': 1.0, 'is_bothDirection': 0.0, 'lat_mean': 52.928219999999996, 'length_km': 141.8636924747695, 'long_mean': 10.0675635, 'max_cap_M_m3_per_d': 58.63013699, 'max_pressure_bar': 97.38577267354398, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 0.09858000000000189, 'length_km': 0.5, 'long_mean': 1.0452025, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 4.402886798248936, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'Lasso', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
284;INET_PL_482;Netzkupplung_Drohne;['INET_PL_482'];['INET_N_242', 'INET_N_233'];[52.613673, 52.429729];[8.493598, 8.354677];['DE', 'DE'];None;{'diameter_mm': 600.0, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 52.521701, 'length_km': 22.516923508100135, 'long_mean': 8.4241375, 'max_cap_M_m3_per_d': 51.340201741315006, 'max_pressure_bar': 90.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.09197199999999839, 'length_km': 0.5, 'long_mean': 0.06946049999999993, 'max_cap_M_m3_per_d': 27.75586487610819, 'max_pressure_bar': 0, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
285;INET_PL_484;Nordschwarzwaldleitung;['INET_PL_484'];['INET_N_143', 'INET_N_147'];[48.799, 48.953];[9.01, 8.24];['DE', 'DE'];None;{'diameter_mm': 600.0, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 48.876000000000005, 'length_km': 58.875815304293255, 'long_mean': 8.625, 'max_cap_M_m3_per_d': 62.554558222264966, 'max_pressure_bar': 80.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.07700000000000173, 'length_km': 0.5, 'long_mean': 0.38499999999999973, 'max_cap_M_m3_per_d': 28.724422381304908, 'max_pressure_bar': 0, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
286;INET_PL_486;NOWAL;['INET_PL_486'];['INET_N_242', 'INET_N_233'];[52.613673, 52.429729];[8.493598, 8.354677];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 52.521701, 'length_km': 22.516923508100135, 'long_mean': 8.4241375, 'max_cap_M_m3_per_d': 51.340201741315006, 'max_pressure_bar': 100.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.09197199999999839, 'length_km': 0.5, 'long_mean': 0.06946049999999993, 'max_cap_M_m3_per_d': 27.75586487610819, 'max_pressure_bar': 0, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
287;INET_PL_488;NWP;['INET_PL_488'];['INET_N_564', 'INET_N_560'];[55.043776, 54.842619];[-7.248705, -5.778247];['GB', 'GB'];None;{'diameter_mm': 450.0, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 54.9431975, 'length_km': 96.57191532414534, 'long_mean': -6.513476000000001, 'max_cap_M_m3_per_d': 63.944199333298855, 'max_pressure_bar': 85.11582833168468, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.100578500000001, 'length_km': 0.5, 'long_mean': 0.7352289999999999, 'max_cap_M_m3_per_d': 28.724422381304908, 'max_pressure_bar': 3.6707170360396923, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'Lasso', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
288;INET_PL_490;Oltrona_Bizzarone;['INET_PL_490'];['INET_N_764', 'INET_N_762'];[45.834135, 45.756957];[8.946413, 8.973609];['IT', 'IT'];None;{'diameter_mm': 305.0, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 45.795546, 'length_km': 8.839788600461713, 'long_mean': 8.960011, 'max_cap_M_m3_per_d': 47.34296448368632, 'max_pressure_bar': 24.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.03858900000000176, 'length_km': 0.5, 'long_mean': 0.013597999999999999, 'max_cap_M_m3_per_d': 28.724422381304908, 'max_pressure_bar': 0, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
